peak_id	WT	TG
2:180004969:180005344	0	1
2:180018561:180018863	0	1
2:180035085:180035568	0	1
2:180040460:180040711	0	1
2:180042044:180043631	0	1
2:180044859:180045718	0	1
2:180097674:180098257	0	1
2:180343561:180344173	0	1
2:180351778:180352485	0	1
2:180562724:180562965	0	1
2:180608702:180609152	0	1
2:180797806:180798129	0	1
2:180829615:180829872	0	1
2:180929547:180930003	0	1
2:180961377:180961799	0	1
2:181006827:181007431	0	1
2:181100822:181101254	0	1
2:181138584:181139463	0	1
2:181161998:181162810	0	1
2:181223694:181224078	0	1
2:181234534:181234808	0	1
2:181242872:181243365	0	1
2:181335821:181336185	0	1
2:181479590:181479885	0	1
3:5641013:5641771	0	1
3:8988507:8989073	0	1
3:9069578:9069852	0	1
3:9315023:9315944	0	1
3:10396104:10396387	0	1
3:10407646:10407867	0	1
3:10416215:10416573	0	1
3:10504469:10505493	0	1
3:14676221:14676743	0	1
3:16237168:16237853	0	1
3:19216869:19217504	0	1
3:19242179:19242496	0	1
3:19682188:19683150	0	1
3:19948736:19949452	0	1
3:20208896:20209210	0	1
3:21603863:21604126	0	1
3:21990099:21990383	0	1
3:22040898:22041126	0	1
3:22130961:22131204	0	1
3:27558082:27558312	0	1
3:28317024:28317351	0	1
3:30067374:30067680	0	1
3:30646743:30646969	0	1
3:30656248:30656776	0	1
3:30847197:30847598	0	1
3:31023438:31023858	0	1
3:31049703:31050050	0	1
3:31148134:31149327	0	1
3:32450874:32451394	0	1
3:32564429:32565310	0	1
3:32583509:32583892	0	1
3:32762639:32763334	0	1
3:32790452:32791569	0	1
3:32871675:32872043	0	1
3:33853937:33854847	0	1
3:34048264:34048488	0	1
3:34074055:34075148	0	1
3:34135179:34135789	0	1
3:35808127:35808635	0	1
3:36120031:36120262	0	1
3:36529456:36530175	0	1
3:36917013:36917735	0	1
3:37473155:37474672	0	1
3:37693539:37693928	0	1
3:38538723:38539401	0	1
3:40800779:40801389	0	1
3:40903665:40904319	0	1
3:41037354:41037666	0	1
3:41696616:41697083	0	1
3:50749497:50749863	0	1
3:51140934:51141273	0	1
3:51175861:51176336	0	1
3:51183387:51183913	0	1
3:51315899:51316373	0	1
3:51323065:51323772	0	1
3:51391259:51391672	0	1
3:51412972:51413224	0	1
3:51616131:51616768	0	1
3:51778766:51779015	0	1
3:52177326:52177702	0	1
3:52508279:52508796	0	1
3:53370475:53371306	0	1
3:53770965:53771517	0	1
3:54600035:54600314	0	1
3:54642278:54642797	0	1
3:55019261:55019729	0	1
3:55134309:55134555	0	1
3:57558956:57559307	0	1
3:57858032:57858901	0	1
3:58322584:58322883	0	1
3:58432972:58433816	0	1
3:58483834:58484190	0	1
3:58599465:58600028	0	1
3:60408643:60409337	0	1
3:60422904:60423492	0	1
3:60435350:60435738	0	1
3:60518621:60518927	0	1
3:60910207:60910450	0	1
3:61271315:61271977	0	1
3:62414347:62414570	0	1
3:63836517:63836832	0	1
3:63871723:63872301	0	1
3:64872642:64873042	0	1
3:65247578:65247835	0	1
3:65299771:65300258	0	1
3:65435130:65435938	0	1
3:65436599:65437000	0	1
3:65566290:65567094	0	1
3:65573693:65574060	0	1
3:65865562:65865895	0	1
3:65881994:65882356	0	1
3:67337280:67337700	0	1
3:68491208:68491485	0	1
3:68911736:68912186	0	1
3:68951846:68952456	0	1
3:69034438:69034731	0	1
3:69223849:69224343	0	1
3:69455829:69456233	0	1
3:69629238:69629534	0	1
3:75463830:75464714	0	1
3:79498394:79498723	0	1
3:79521921:79522184	0	1
3:79535584:79536329	0	1
3:82962625:82962993	0	1
3:83861121:83861442	0	1
3:83946362:83946584	0	1
3:84489691:84490219	0	1
3:84721386:84721820	0	1
3:85079796:85080233	0	1
3:85481201:85481568	0	1
3:85794517:85795228	0	1
3:85878428:85878657	0	1
3:86049684:86050201	0	1
3:86131390:86132117	0	1
3:87792718:87793384	0	1
3:87813278:87814343	0	1
3:87817890:87818455	0	1
3:87826711:87827013	0	1
3:87837257:87837986	0	1
3:87950195:87950584	0	1
3:87965543:87966111	0	1
3:87989182:87989512	0	1
3:88045757:88046148	0	1
3:88049345:88049569	0	1
3:88084738:88085702	0	1
3:88203637:88204522	0	1
3:88243257:88243916	0	1
3:88317123:88317467	0	1
3:88332297:88332775	0	1
3:88438998:88439319	0	1
3:88460030:88460488	0	1
3:88526945:88527240	0	1
3:88592881:88593427	0	1
3:88624117:88624347	0	1
3:88857172:88857581	0	1
3:88857959:88858213	0	1
3:89067350:89067591	0	1
3:89084532:89085143	0	1
3:89120909:89121621	0	1
3:89285683:89286068	0	1
3:89299038:89299440	0	1
3:89300868:89301523	0	1
3:89301990:89302518	0	1
3:89319017:89319471	0	1
3:89325544:89326237	0	1
3:89337438:89337834	0	1
3:89343681:89343903	0	1
3:89680436:89680984	0	1
3:89905299:89906137	0	1
3:89959094:89959992	0	1
3:90138806:90139373	0	1
3:90161213:90162166	0	1
3:90172238:90173336	0	1
3:90199933:90201032	0	1
3:90340814:90341184	0	1
3:90398048:90398514	0	1
3:90416196:90416974	0	1
3:90444463:90444734	0	1
3:94350581:94350922	0	1
3:94489785:94490179	0	1
3:94744606:94745097	0	1
3:95014340:95014601	0	1
3:95018214:95018589	0	1
3:95031745:95032030	0	1
3:95036520:95036892	0	1
3:95037421:95037865	0	1
3:95041001:95041476	0	1
3:95071248:95072015	0	1
3:95124562:95124934	0	1
3:95182563:95182969	0	1
3:95188795:95189296	0	1
3:95222440:95223164	0	1
3:95264377:95264739	0	1
3:95341437:95342060	0	1
3:95565866:95566129	0	1
3:95569214:95569785	0	1
3:95582718:95583166	0	1
3:95599964:95600224	0	1
3:95726781:95727105	0	1
3:95762920:95763375	0	1
3:95778690:95779199	0	1
3:95789392:95789637	0	1
3:95790028:95790254	0	1
3:95800982:95801689	0	1
3:95808774:95809070	0	1
3:95858099:95858777	0	1
3:96011668:96012169	0	1
3:96079417:96080130	0	1
3:96147598:96147871	0	1
3:96170432:96171086	0	1
3:96321858:96322183	0	1
3:96432080:96432706	0	1
3:96462497:96463060	0	1
3:96484566:96484952	0	1
3:96500828:96501352	0	1
3:96604476:96604797	0	1
3:96634698:96635000	0	1
3:96971342:96971570	0	1
3:97065844:97066428	0	1
3:97134635:97135199	0	1
3:97516549:97516894	0	1
3:97565218:97565997	0	1
3:97731912:97732165	0	1
3:99048323:99048670	0	1
3:99197461:99197725	0	1
3:99201703:99201999	0	1
3:99730650:99730889	0	1
3:100069548:100070000	0	1
3:100396370:100396901	0	1
3:100829285:100829965	0	1
3:101459036:101459455	0	1
3:101511239:101511525	0	1
3:102902828:102903375	0	1
3:102927647:102928549	0	1
3:102986661:102986966	0	1
3:103186873:103187374	0	1
3:103698428:103698874	0	1
3:103716573:103717200	0	1
3:103821532:103822150	0	1
3:104545522:104546523	0	1
3:104695832:104696404	0	1
3:104771681:104772627	0	1
3:105708077:105708414	0	1
3:105866197:105866814	0	1
3:106628640:106629451	0	1
3:107186236:107186699	0	1
3:107240832:107241631	0	1
3:107307367:107307665	0	1
3:107367432:107367812	0	1
3:107390750:107391000	0	1
3:107538738:107539069	0	1
3:107603568:107604094	0	1
3:107667327:107667723	0	1
3:107803026:107803599	0	1
3:107952186:107952448	0	1
3:108074287:108074543	0	1
3:108107955:108108313	0	1
3:108117475:108118231	0	1
3:108119380:108119959	0	1
3:108128243:108128585	0	1
3:108132930:108133468	0	1
3:108133789:108134140	0	1
3:108164061:108165055	0	1
3:108218216:108218527	0	1
3:108352297:108352700	0	1
3:108461510:108462145	0	1
3:108469450:108469874	0	1
3:108561043:108561299	0	1
3:108747365:108748072	0	1
3:108818492:108819198	0	1
3:109839683:109840100	0	1
3:110158118:110158498	0	1
3:113423496:113423901	0	1
3:115681423:115681896	0	1
3:116123211:116123544	0	1
3:116301592:116301989	0	1
3:116388371:116388687	0	1
3:116505793:116506014	0	1
3:116579388:116579715	0	1
3:116601527:116602080	0	1
3:118355657:118356064	0	1
3:120965335:120965656	0	1
3:121049780:121050001	0	1
3:121085121:121085957	0	1
3:121761463:121761742	0	1
3:121915770:121916164	0	1
3:122067637:122068142	0	1
3:122086795:122087059	0	1
3:122717680:122718159	0	1
3:122777761:122778490	0	1
3:122922481:122922844	0	1
3:123179233:123179836	0	1
3:123301999:123302527	0	1
3:126390406:126390995	0	1
3:126917022:126917245	0	1
3:126918073:126918533	0	1
3:127312311:127312546	0	1
3:127346438:127347092	0	1
3:127631210:127631665	0	1
3:127689861:127690291	0	1
3:129118699:129119244	0	1
3:129560646:129560887	0	1
3:129624574:129625398	0	1
3:129672771:129673140	0	1
3:129854355:129854596	0	1
3:130502832:130503258	0	1
3:130523674:130524352	0	1
3:131096672:131097090	0	1
3:131270290:131270716	0	1
3:132389687:132390082	0	1
3:132797685:132797982	0	1
3:133016151:133016605	0	1
3:135128591:135129610	0	1
3:135143567:135144727	0	1
3:136375357:136376039	0	1
3:137254647:137254917	0	1
3:137329076:137329526	0	1
3:137347048:137347299	0	1
3:137569821:137570398	0	1
3:137624084:137624538	0	1
3:137755281:137755558	0	1
3:137772205:137772448	0	1
3:137777276:137777640	0	1
3:137848294:137848531	0	1
3:137849050:137849835	0	1
3:138009708:138010175	0	1
3:138148566:138149389	0	1
3:138195126:138195586	0	1
3:138232720:138233188	0	1
3:138775322:138775589	0	1
3:138911144:138911681	0	1
3:141963552:141963975	0	1
3:142100417:142101538	0	1
3:142147855:142148327	0	1
3:142148734:142149080	0	1
3:142406630:142406957	0	1
3:142586972:142588286	0	1
3:143910983:143911560	0	1
3:144275997:144276676	0	1
3:144425211:144426348	0	1
3:144824251:144824915	0	1
3:145629933:145630252	0	1
3:145693417:145693761	0	1
3:146110017:146110433	0	1
3:146205214:146205803	0	1
3:146206163:146206394	0	1
3:146226601:146227496	0	1
3:146518600:146519296	0	1
3:151850621:151851075	0	1
3:151915922:151916176	0	1
3:152009917:152010249	0	1
3:152045806:152046254	0	1
3:152052347:152052668	0	1
3:152101978:152102351	0	1
3:153618386:153618858	0	1
3:153649750:153650849	0	1
3:154302164:154302764	0	1
3:157239382:157240371	0	1
3:157652475:157653102	0	1
3:157742044:157742534	0	1
4:3835390:3835923	0	1
4:3938640:3939086	0	1
4:4792946:4793609	0	1
4:6454027:6454377	0	1
4:8535465:8535936	0	1
4:8647057:8647624	0	1
4:9057741:9058182	0	1
4:9646891:9647208	0	1
4:9770815:9771044	0	1
4:11007309:11007840	0	1
4:11075937:11076377	0	1
4:11156202:11156779	0	1
4:11253927:11254245	0	1
4:11485702:11486160	0	1
4:11558584:11559013	0	1
4:11959337:11959582	0	1
4:11966272:11966895	0	1
4:11975712:11975970	0	1
4:11986585:11986882	0	1
4:12087831:12088233	0	1
4:12089275:12089612	0	1
4:12140258:12140524	0	1
4:12171782:12172059	0	1
4:14826248:14826744	0	1
4:15265713:15266023	0	1
4:15945124:15945694	0	1
4:19569610:19569913	0	1
4:19574947:19575467	0	1
4:19708634:19709326	0	1
4:19782835:19783204	0	1
4:20007936:20008646	0	1
4:21776113:21776498	0	1
4:21847710:21848707	0	1
4:21879631:21880258	0	1
4:22357309:22357681	0	1
4:24897674:24898438	0	1
4:25281692:25282015	0	1
4:26346334:26347184	0	1
4:31963726:31964190	0	1
4:32239082:32239335	0	1
4:32615112:32615368	0	1
4:32656899:32657252	0	1
4:32800124:32800380	0	1
4:32983132:32983882	0	1
4:33031101:33031517	0	1
4:33247690:33248223	0	1
4:33248517:33248779	0	1
4:33310132:33310475	0	1
4:34550291:34550805	0	1
4:34687094:34687504	0	1
4:34778184:34778540	0	1
4:34882784:34883196	0	1
4:40269632:40270002	0	1
4:40279104:40279708	0	1
4:40722207:40722498	0	1
4:40757605:40758268	0	1
4:40837740:40838100	0	1
4:40853653:40854342	0	1
4:40948248:40948491	0	1
4:40970578:40971125	0	1
4:41124218:41124629	0	1
4:41135218:41135594	0	1
4:41275257:41275686	0	1
4:41314359:41314930	0	1
4:41348827:41349568	0	1
4:41464833:41465454	0	1
4:41502525:41503434	0	1
4:41569473:41569772	0	1
4:41619509:41619740	0	1
4:41640095:41640415	0	1
4:41664518:41665593	0	1
4:41698554:41698904	0	1
4:41700025:41700253	0	1
4:41741199:41741483	0	1
4:41755418:41756080	0	1
4:41760370:41760639	0	1
4:41773525:41773833	0	1
4:42835435:42835776	0	1
4:42949590:42950230	0	1
4:42952748:42953054	0	1
4:42953592:42954071	0	1
4:42999786:43000160	0	1
4:43025475:43025935	0	1
4:43031214:43031777	0	1
4:43040171:43040413	0	1
4:43045805:43046281	0	1
4:43058727:43059031	0	1
4:43381995:43382234	0	1
4:43394538:43394857	0	1
4:43442060:43442646	0	1
4:43478203:43478466	0	1
4:43519561:43519942	0	1
4:43521548:43522549	0	1
4:43523424:43523792	0	1
4:43562248:43562968	0	1
4:43578540:43579064	0	1
4:43631470:43631704	0	1
4:43655955:43656943	0	1
4:43669255:43669577	0	1
4:43679378:43679733	0	1
4:43937324:43937575	0	1
4:44072661:44072897	0	1
4:44168381:44168621	0	1
4:44234067:44234291	0	1
4:44755908:44756686	0	1
4:45012152:45012872	0	1
4:45297086:45297378	0	1
4:45341743:45342372	0	1
4:45408110:45408350	0	1
4:45408631:45409024	0	1
4:45531312:45531612	0	1
4:46064279:46064640	0	1
4:46082711:46082947	0	1
4:46087837:46088157	0	1
4:46138249:46138793	0	1
4:46195816:46196274	0	1
4:46304985:46305340	0	1
4:46389173:46389451	0	1
4:46450642:46451083	0	1
4:46452220:46452460	0	1
4:46485773:46486095	0	1
4:46489199:46489454	0	1
4:46792684:46792918	0	1
4:46814119:46814444	0	1
4:47352918:47353726	0	1
4:47437532:47437801	0	1
4:47592207:47592632	0	1
4:47594204:47594655	0	1
4:47595992:47596216	0	1
4:47601471:47601733	0	1
4:48042790:48043617	0	1
4:48044654:48044987	0	1
4:48279095:48280055	0	1
4:49521002:49521331	0	1
4:49596967:49597578	0	1
4:49631630:49632235	0	1
4:53195951:53196575	0	1
4:53439858:53440374	0	1
4:53631209:53631891	0	1
4:53650726:53650963	0	1
4:53714061:53714406	0	1
4:53826498:53826800	0	1
4:55349856:55350809	0	1
4:56802286:56802607	0	1
4:56865105:56865509	0	1
4:56947359:56947688	0	1
4:57254562:57254992	0	1
4:57301591:57301915	0	1
4:58351272:58351705	0	1
4:58912241:58912685	0	1
4:59581223:59582090	0	1
4:59625872:59626520	0	1
4:59805745:59806007	0	1
4:62204509:62204971	0	1
4:62278286:62279075	0	1
4:62326759:62327123	0	1
4:62420370:62420847	0	1
4:62438026:62438451	0	1
4:63462769:63463091	0	1
4:63476693:63477492	0	1
4:63582442:63582671	0	1
4:70328546:70328951	0	1
4:72062557:72063016	0	1
4:72118452:72119716	0	1
4:75196326:75196883	0	1
4:81400481:81400713	0	1
4:82322645:82322995	0	1
4:82423186:82423739	0	1
4:82424285:82424652	0	1
4:82777499:82778066	0	1
4:83335690:83336556	0	1
4:83443503:83443802	0	1
4:86530245:86530601	0	1
4:86666511:86667139	0	1
4:86775332:86775796	0	1
4:86792471:86792760	0	1
4:87951317:87951733	0	1
4:88640148:88640924	0	1
4:89229163:89229418	0	1
4:93222859:93223312	0	1
4:94444895:94445303	0	1
4:94491367:94491759	0	1
4:94867280:94867648	0	1
4:94941555:94942289	0	1
4:95042258:95042560	0	1
4:95049244:95049752	0	1
4:95855036:95855774	0	1
4:97639470:97640316	0	1
4:97660349:97660734	0	1
4:97665942:97666282	0	1
4:97754748:97755014	0	1
4:97812351:97812686	0	1
4:98811127:98811868	0	1
4:99082081:99082874	0	1
4:99538737:99539050	0	1
4:99603392:99603940	0	1
4:99786583:99787573	0	1
4:99831510:99831961	0	1
4:101122317:101122571	0	1
4:101276526:101276950	0	1
4:102971607:102972179	0	1
4:102976451:102977190	0	1
4:103072429:103072847	0	1
4:104966959:104967373	0	1
4:105221624:105221849	0	1
4:106173110:106173477	0	1
4:106417904:106418333	0	1
4:106508019:106508322	0	1
4:106523824:106524153	0	1
4:106635801:106636106	0	1
4:106697063:106697438	0	1
4:106765063:106765327	0	1
4:107035371:107036095	0	1
4:107110379:107111066	0	1
4:107224767:107225375	0	1
4:107736657:107736991	0	1
4:107746973:107747620	0	1
4:107780580:107780983	0	1
4:107928352:107928677	0	1
4:107975411:107975748	0	1
4:108158128:108158369	0	1
4:108185322:108185690	0	1
4:108205490:108205908	0	1
4:108263484:108263991	0	1
4:108690525:108690923	0	1
4:108704731:108705326	0	1
4:109137161:109137747	0	1
4:109174498:109174813	0	1
4:109317269:109317567	0	1
4:109333046:109333291	0	1
4:109333530:109333896	0	1
4:109514724:109514987	0	1
4:109523988:109524383	0	1
4:109533496:109534167	0	1
4:114843630:114844345	0	1
4:114856961:114857548	0	1
4:115594789:115595012	0	1
4:115642040:115642522	0	1
4:115910741:115910963	0	1
4:115932094:115932938	0	1
4:116007319:116007654	0	1
4:116228983:116229253	0	1
4:116414359:116414896	0	1
4:116454458:116455057	0	1
4:116565308:116566003	0	1
4:116654118:116654380	0	1
4:116664574:116665015	0	1
4:116678573:116679033	0	1
4:116681700:116682244	0	1
4:116977725:116978027	0	1
4:116993244:116993563	0	1
4:117013234:117013563	0	1
4:117108849:117109382	0	1
4:117146341:117146965	0	1
4:117407247:117407974	0	1
4:117693554:117693849	0	1
4:117744199:117744772	0	1
4:117748983:117749405	0	1
4:117771523:117772503	0	1
4:117991904:117992665	0	1
4:118004737:118005049	0	1
4:118037021:118037320	0	1
4:118266168:118266710	0	1
4:118477585:118478188	0	1
4:118965997:118966450	0	1
4:119031200:119031807	0	1
4:119151450:119152091	0	1
4:119177459:119177890	0	1
4:119272576:119272911	0	1
4:119279527:119280098	0	1
4:119396348:119397551	0	1
4:119590609:119591142	0	1
4:119779069:119779498	0	1
4:119824044:119824266	0	1
4:119949113:119949410	0	1
4:120106087:120106326	0	1
4:120134495:120135095	0	1
4:120144871:120145330	0	1
4:120262632:120263042	0	1
4:120427277:120427677	0	1
4:120523522:120523891	0	1
4:120682643:120683281	0	1
4:120782067:120782313	0	1
4:120808656:120809198	0	1
4:120873943:120874353	0	1
4:120955258:120955614	0	1
4:122779527:122780271	0	1
4:123094963:123095230	0	1
4:123176286:123176704	0	1
4:123611715:123612153	0	1
4:123643999:123644384	0	1
4:123798613:123798889	0	1
4:123810924:123811430	0	1
4:124587213:124587685	0	1
4:124589887:124590279	0	1
4:124608382:124608670	0	1
4:124635586:124635903	0	1
4:124744128:124744961	0	1
4:124923518:124923840	0	1
4:124960362:124960855	0	1
4:124978864:124979366	0	1
4:125021438:125021732	0	1
4:125940236:125940478	0	1
4:125952057:125952431	0	1
4:125997538:125997811	0	1
4:126096183:126096752	0	1
4:126149731:126150042	0	1
4:126151010:126151390	0	1
4:126154575:126154948	0	1
4:126155937:126156260	0	1
4:126323204:126323665	0	1
4:126362325:126362632	0	1
4:126503360:126503794	0	1
4:126647132:126647752	0	1
4:126970862:126971222	0	1
4:128503505:128504424	0	1
4:128620968:128621373	0	1
4:129083150:129083850	0	1
4:129180874:129181668	0	1
4:129228898:129229385	0	1
4:129355119:129355778	0	1
4:129436324:129436951	0	1
4:129450226:129450669	0	1
4:129494434:129494702	0	1
4:129512687:129513060	0	1
4:129518145:129518439	0	1
4:129534504:129534839	0	1
4:129635642:129636298	0	1
4:129713479:129714025	0	1
4:129721868:129722134	0	1
4:130001003:130001282	0	1
4:130180428:130180659	0	1
4:130192944:130193422	0	1
4:130200581:130200876	0	1
4:130206159:130206697	0	1
4:130390397:130390766	0	1
4:131600567:131601502	0	1
4:131802161:131802972	0	1
4:131939426:131939728	0	1
4:131988159:131988581	0	1
4:131989113:131989472	0	1
4:131997596:131997966	0	1
4:132001590:132001882	0	1
4:132030503:132030730	0	1
4:132035841:132036430	0	1
4:132056620:132056995	0	1
4:132072515:132073176	0	1
4:132080775:132081153	0	1
4:132149110:132150088	0	1
4:132191172:132191567	0	1
4:132366116:132366646	0	1
4:132495327:132495723	0	1
4:132570374:132570994	0	1
4:132611191:132611939	0	1
4:132649263:132649525	0	1
4:132738334:132739003	0	1
4:132739791:132740090	0	1
4:132740944:132741221	0	1
4:132752389:132752840	0	1
4:132771625:132772326	0	1
4:132783562:132783843	0	1
4:132797718:132798024	0	1
4:132822472:132822836	0	1
4:132857416:132857990	0	1
4:132968493:132968822	0	1
4:133004802:133005200	0	1
4:133066607:133067082	0	1
4:133127427:133127799	0	1
4:133273075:133273478	0	1
4:133399583:133400216	0	1
4:133481423:133481853	0	1
4:133484129:133484443	0	1
4:133540486:133541758	0	1
4:133695186:133695510	0	1
4:133728080:133728381	0	1
4:133829537:133830044	0	1
4:133881761:133882069	0	1
4:133914044:133914845	0	1
4:134021024:134021310	0	1
4:134027521:134028008	0	1
4:134034628:134034900	0	1
4:134039161:134039395	0	1
4:134042163:134042600	0	1
4:134047068:134047296	0	1
4:134083130:134083728	0	1
4:134099649:134099890	0	1
4:134123388:134124098	0	1
4:134224222:134224534	0	1
4:134262135:134262825	0	1
4:134324037:134325053	0	1
4:134431373:134431727	0	1
4:134494809:134495320	0	1
4:134495599:134495862	0	1
4:134496263:134496559	0	1
4:134650171:134650459	0	1
4:134664466:134664944	0	1
4:135000088:135000585	0	1
4:135019849:135020071	0	1
4:135079654:135079931	0	1
4:135080198:135081029	0	1
4:135160902:135161302	0	1
4:135221741:135222013	0	1
4:135500044:135500337	0	1
4:135528866:135529307	0	1
4:135566960:135567321	0	1
4:135583145:135583620	0	1
4:135601096:135601441	0	1
4:135647733:135648075	0	1
4:135690625:135691132	0	1
4:135714286:135715132	0	1
4:135748947:135749276	0	1
4:135780510:135780844	0	1
4:135907230:135907522	0	1
4:135975192:135975490	0	1
4:135988014:135988324	0	1
4:135997965:135998289	0	1
4:136012703:136013513	0	1
4:136037956:136038986	0	1
4:136776025:136776511	0	1
4:136921445:136921678	0	1
4:137084289:137085166	0	1
4:137115203:137116453	0	1
4:137139715:137140060	0	1
4:137160753:137161069	0	1
4:137195651:137196135	0	1
4:137214855:137215252	0	1
4:137320937:137321709	0	1
4:137452093:137452381	0	1
4:137589191:137589767	0	1
4:137670940:137671171	0	1
4:137728199:137728423	0	1
4:137944232:137944743	0	1
4:137989517:137989899	0	1
4:138031813:138032218	0	1
4:138052713:138054036	0	1
4:138161828:138162341	0	1
4:138181226:138181628	0	1
4:138699469:138699785	0	1
4:138703490:138703795	0	1
4:138857688:138858658	0	1
4:138919950:138920510	0	1
4:138969771:138970135	0	1
4:139037870:139038117	0	1
4:139107511:139108554	0	1
4:139301575:139302143	0	1
4:139350051:139350569	0	1
